id;user_id;date;subtotal;discount;total;status;payment_type;shipping_cost;shipping_service;address_city;address_state;utm_source_medium;device_type
145765;327320;04/02/2016 22:22;299.9;75;224.9;DELIVERED;CREDIT CARD;13.32;Correios PAC;Criciúma;SC;facebook / cpc;MobileWeb
145766;133390;04/02/2016 22:41;109.9;0;131.25;CANCELLED;BOLETO;21.35;Correios eSedex;Manaus;AM;facebook / cpc;MobileWeb
145767;16431347;04/02/2016 23:11;69.9;0;84.62;CANCELLED;BOLETO;14.72;Correios PAC;Nova Petrópolis;RS;google / cpc;iOS
145768;234690;04/02/2016 23:13;849.2;75;774.2;DELIVERED;CREDIT CARD;20.26;Correios PAC;Campo Grande;MS;google / organic;MobileWeb
145769;16396995;04/02/2016 23:15;319.8;25;294.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145771;16431481;04/02/2016 23:20;169.9;0;186.41;CANCELLED;BOLETO;16.51;Correios eSedex;Recife;PE;google / organic;MobileWeb
145772;14980321;04/02/2016 23:30;369.7;50;319.7;DELIVERED;CREDIT CARD;22.08;Correios PAC;Salvador;BA;email / newsletter;iOS
145773;6642751;04/02/2016 23:48;89.6;0;96.27;CANCELLED;BOLETO;6.67;Carriers;Guarulhos;SP; / (not set);MobileWeb
145774;16415047;05/02/2016 00:14;229.7;0;229.7;DELIVERED;CREDIT CARD;15.77;Correios PAC;Pedro Canário;ES;zanox / deeplink;MobileWeb
145775;16429432;05/02/2016 00:16;239.8;0;239.8;CANCELLED;BOLETO;20.44;Correios PAC;Juazeiro;BA;20510 / web;MobileWeb
145776;289712;05/02/2016 00:27;39.9;0;54.8;CANCELLED;BOLETO;14.9;Loggi Super Express;São Paulo;SP;google / cpc;MobileWeb
145777;171104;05/02/2016 00:58;139.9;0;146.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;20510 / fbx;MobileWeb
145778;13781955;05/02/2016 00:58;134.9;0;156.25;DELIVERED;CREDIT CARD;21.35;Correios eSedex;Fortaleza;CE;email / newsletter;MobileWeb
145779;16387548;05/02/2016 01:21;419.6;50;369.6;DELIVERED;CREDIT CARD;20.44;Correios PAC;Feira de Santana;BA;20510 / fbx;MobileWeb
145780;16391636;05/02/2016 01:35;69.7;0;84.42;DELIVERED;CREDITS;14.72;Correios PAC;Santa Maria;RS;google / organic;MobileWeb
145781;16425301;05/02/2016 01:38;44.9;0;54.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Duque de Caxias;RJ;google / organic;MobileWeb
145782;14840760;05/02/2016 01:47;74.9;0;74.9;CANCELLED;BOLETO;16.51;Correios eSedex;Cuiabá;MT;google / cpc;android
145783;16431485;05/02/2016 01:49;274.8;25;249.8;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;facebook / cpc;android
145784;16430969;05/02/2016 01:54;1168.2;75;1093.2;CANCELLED;BOLETO;14.18;Correios PAC;Ilhabela;SP;criteo / web;MobileWeb
145785;126660;05/02/2016 02:19;194.8;0;194.8;CANCELLED;BOLETO;14.72;Correios PAC;Santa Maria;RS;criteo / web;MobileWeb
145786;208036;05/02/2016 02:22;199.8;0;214.5;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Brasília;DF;google / cpc;MobileWeb
145787;16431489;05/02/2016 02:26;114.8;0;123.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
145788;126660;05/02/2016 02:37;124.9;0;139.62;CANCELLED;BOLETO;14.72;Correios PAC;Santa Maria;RS;20510 / web;MobileWeb
145791;16394365;05/02/2016 05:36;34.9;0;41.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;email / newsletter;iOS
145792;16431492;05/02/2016 07:10;69.9;0;76.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;facebook / CTA;MobileWeb
145793;16400131;05/02/2016 07:37;59.8;0;59.8;DELIVERED;CREDIT CARD;13.32;Correios PAC;Timbó;SC;facebook / cpc;MobileWeb
145794;16431494;05/02/2016 07:57;124.9;0;131.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;iloveecommerce / cpc;android
145795;16426734;05/02/2016 08:21;304.5;25;279.5;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;yahoo / organic;MobileWeb
145796;239357;05/02/2016 08:33;704.4;75;629.4;DELIVERED;CREDIT CARD;13.32;Correios PAC;São Miguel do Iguaçu;PR;google / cpc;MobileWeb
145797;16430272;05/02/2016 08:39;109.9;0;126.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Salvador;BA;muccashop / web;iOS
145798;16388500;05/02/2016 08:42;49.9;0;66.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;João Pessoa;PB;criteo / web;MobileWeb
145799;275857;05/02/2016 08:46;104.9;0;119.62;CANCELLED;BOLETO;14.72;Correios PAC;Vacaria;RS;facebook / cpc;MobileWeb
145800;255242;05/02/2016 08:49;69.9;0;69.9;DELIVERED;CREDIT CARD;7.01;Carriers;Indaiatuba;SP;google / organic;MobileWeb
145801;13588116;05/02/2016 08:50;74.9;0;89.6;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Porto Alegre;RS;google / organic;MobileWeb
145802;275857;05/02/2016 08:52;104.9;0;119.62;CANCELLED;BOLETO;14.72;Correios PAC;Vacaria;RS;facebook / cpc;MobileWeb
145803;15485874;05/02/2016 08:59;299.7;25;274.7;CANCELLED;BOLETO;14.27;Correios PAC;Montes Claros;MG;facebook / cpc;MobileWeb
145804;16406628;05/02/2016 09:22;79.8;0;88.92;DELIVERED;CREDITS;9.12;Correios eSedex;Florianópolis;SC;criteo / web;MobileWeb
145805;16422458;05/02/2016 09:24;79.8;0;88.92;CANCELLED;BOLETO;9.12;Correios eSedex;Duque de Caxias;RJ;20510 / fbx;MobileWeb
145806;16422458;05/02/2016 09:26;74.8;0;83.92;CANCELLED;BOLETO;9.12;Correios eSedex;Duque de Caxias;RJ;20510 / fbx;MobileWeb
145807;16358516;05/02/2016 09:30;539.6;125;414.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;MobileWeb
145808;16430931;05/02/2016 09:35;99.8;0;106.81;DELIVERED;CREDIT CARD;7.01;Carriers;Indaiatuba;SP;facebook.com / referral;MobileWeb
145809;218784;05/02/2016 09:36;89.8;0;104.52;CANCELLED;BOLETO;14.72;Correios PAC;Bagé;RS;zanox / deeplink;MobileWeb
145811;240385;05/02/2016 09:39;354.7;50;304.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Lagoa Santa;MG;zanox / deeplink;iOS
145813;16394365;05/02/2016 09:53;104.9;0;111.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
145814;16431510;05/02/2016 09:55;79.9;0;86.57;DELIVERED;CREDIT CARD;6.67;Carriers;Santo André;SP;google / organic;iOS
145816;16423549;05/02/2016 09:58;119.9;0;129.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;MobileWeb
145817;16431513;05/02/2016 10:08;104.9;0;114.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;google / organic;MobileWeb
145818;16426653;05/02/2016 10:12;179.9;0;179.9;CANCELLED;BOLETO;10.77;Correios PAC;Mirante do Paranapanema;SP;facebook / cpc;MobileWeb
145819;16431518;05/02/2016 10:29;199.9;0;199.9;DELIVERED;CREDIT CARD;13.86;Correios PAC;São José;SC;criteo / fbx;MobileWeb
145820;16403574;05/02/2016 10:33;129.9;0;139.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;email / newsletter;MobileWeb
145821;16430492;05/02/2016 10:36;119.9;0;127.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Guarulhos;SP;(direct) / (none);MobileWeb
145822;16431520;05/02/2016 10:38;169.9;0;176.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
145826;164750;05/02/2016 10:48;139.9;0;149.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145828;16430492;05/02/2016 10:53;129.9;0;137.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Guarulhos;SP;google / organic;iOS
145830;11109259;05/02/2016 11:02;184.8;0;184.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145831;16431033;05/02/2016 11:03;224.8;30;194.8;DELIVERED;CREDIT CARD;13.86;Correios PAC;Rio de Janeiro;RJ;google / organic;MobileWeb
145832;632287;05/02/2016 11:03;89.8;0;98.92;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
145833;16431523;05/02/2016 11:05;109.8;0;124.16;CANCELLED;BOLETO;14.36;Correios PAC;Brasília;DF;google / cpc;MobileWeb
145836;276813;05/02/2016 11:12;279.7;25;254.7;DELIVERED;CREDIT CARD;7.32;Carriers;São Caetano do Sul;SP;email / newsletter;MobileWeb
145838;49691;05/02/2016 11:14;254.7;25;229.7;DELIVERED;CREDIT CARD;6.67;Carriers;São Caetano do Sul;SP;google / organic;MobileWeb
145839;191337;05/02/2016 11:18;149.9;0;156.57;DELIVERED;CREDITS;6.67;Carriers;São Bernardo do Campo;SP;criteo / web;MobileWeb
145841;16431529;05/02/2016 11:19;169.9;0;178.48;CANCELLED;BOLETO;8.58;Correios eSedex;São José dos Campos;SP;google / cpc;MobileWeb
145842;16431528;05/02/2016 11:20;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145843;14975510;05/02/2016 11:26;229.6;0;229.6;DELIVERED;CREDIT CARD;13.32;Correios PAC;Santos Dumont;MG;criteo / web;MobileWeb
145844;16400852;05/02/2016 11:26;54.9;0;54.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
145845;16420134;05/02/2016 11:28;259.8;25;234.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / CTA;iOS
145846;16431526;05/02/2016 11:28;284.7;25;259.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Campo Grande;MS;facebook / cpc;MobileWeb
145850;201091;05/02/2016 11:34;269.6;25;244.6;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145851;16431522;05/02/2016 11:35;109.9;0;119.95;CANCELLED;BOLETO;10.05;Correios PAC;Tietê;SP;google / cpc;MobileWeb
145852;1349363;05/02/2016 11:37;374.6;80;294.6;DELIVERED;CREDIT CARD;20.44;Correios PAC;Sinop;MT;zanox / deeplink;MobileWeb
145854;16372344;05/02/2016 11:45;104.9;0;111.57;CANCELLED;BOLETO;6.67;Carriers;Osasco;SP;email / abandoned-cart;MobileWeb
145855;200907;05/02/2016 11:45;129.7;0;129.7;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145856;16414034;05/02/2016 11:45;29.9;0;29.9;CANCELLED;BOLETO;16.51;Correios eSedex;Cuiabá;MT;status.intelipost.com.br / referral;iOS
145857;16431105;05/02/2016 11:47;219.7;0;219.7;DELIVERED;BOLETO;8.58;Correios eSedex;São Carlos;SP;email / abandoned-cart;MobileWeb
145858;16405003;05/02/2016 11:48;454.5;75;379.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
145859;16351669;05/02/2016 11:53;154.7;0;163.28;CANCELLED;BOLETO;8.58;Correios eSedex;Piracicaba;SP;email / newsletter;iOS
145860;16416541;05/02/2016 11:53;239.8;0;239.8;DELIVERED;CREDIT CARD;10.05;Correios PAC;Mairinque;SP;email / newsletter;MobileWeb
145861;18216;05/02/2016 11:55;19.9;0;29.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;São João de Meriti;RJ;google / cpc;MobileWeb
145863;219094;05/02/2016 11:59;39.8;0;54.5;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Brasília;DF;email / newsletter;MobileWeb
145864;16373312;05/02/2016 12:00;189.6;0;189.6;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Salvador;BA;muccashop / web;MobileWeb
145865;16431535;05/02/2016 12:01;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145866;16389730;05/02/2016 12:02;39.9;0;39.9;DELIVERED;BOLETO;7.48;Correios eSedex;São Paulo;SP;google / organic;MobileWeb
145867;16422446;05/02/2016 12:02;64.7;50;29.4;DELIVERED;BOLETO;14.7;Correios eSedex;Brasília;DF;20510 / web;MobileWeb
145868;16375376;05/02/2016 12:09;29.9;0;36.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
145869;16415755;05/02/2016 12:10;324.6;25;299.6;DELIVERED;CREDIT CARD;10.77;Correios PAC;Socorro;SP;email / newsletter;MobileWeb
145870;16396251;05/02/2016 12:13;544.5;75;469.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145871;16365800;05/02/2016 12:14;269.7;25;244.7;DELIVERED;CREDIT CARD;13.32;Correios PAC;Tapira;MG;google / organic;iOS
145872;11579122;05/02/2016 12:28;19.9;0;19.9;DELIVERED;BOLETO;14.36;Correios PAC;Brasília;DF;email / newsletter;MobileWeb
145873;140546;05/02/2016 12:36;314;25;289;DELIVERED;CREDIT CARD;14.36;Correios PAC;Porto Alegre;RS;google / organic;MobileWeb
145874;16381172;05/02/2016 12:39;159.9;0;167.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Osasco;SP;criteo / fbx;MobileWeb
145875;140190;05/02/2016 12:46;39.9;0;54.8;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;(direct) / (none);MobileWeb
145876;16431550;05/02/2016 12:47;179.9;0;179.9;DELIVERED;CREDIT CARD;14.72;Correios PAC;Caxias do Sul;RS;modait / cpc;MobileWeb
145877;16416896;05/02/2016 12:55;384.6;50;334.6;DELIVERED;CREDIT CARD;26.33;Correios PAC;João Pessoa;PB;google / organic;MobileWeb
145878;16395394;05/02/2016 12:56;269.4;25;244.4;DELIVERED;CREDIT CARD;22.08;Correios PAC;Aracaju;SE;email / newsletter;MobileWeb
145879;16383653;05/02/2016 12:58;89.9;0;96.57;CANCELLED;BOLETO;6.67;Carriers;Osasco;SP;email / newsletter;MobileWeb
145880;16405392;05/02/2016 13:01;104.9;0;111.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;android
145881;16429988;05/02/2016 13:02;54.8;0;63.38;DELIVERED;BOLETO;8.58;Correios eSedex;Araraquara;SP;20510 / web;MobileWeb
145883;16431553;05/02/2016 13:09;69.9;0;69.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145884;24693;05/02/2016 13:12;324.7;25;299.7;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
145885;207853;05/02/2016 13:23;279.8;25;254.8;DELIVERED;CREDIT CARD;19.25;Correios PAC;Luziânia;GO;(direct) / (none);MobileWeb
145886;16431558;05/02/2016 13:27;69.9;0;83.22;CANCELLED;BOLETO;13.32;Correios PAC;Ituiutaba;MG;facebook / cpc;MobileWeb
145887;16423659;05/02/2016 13:30;109.9;0;124.26;CANCELLED;BOLETO;14.36;Correios PAC;Brasília;DF;google / organic;MobileWeb
145888;16380801;05/02/2016 13:32;329.4;25;304.4;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
145889;16431493;05/02/2016 13:33;289.2;25;264.2;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;email / newsletter;MobileWeb
145890;16370801;05/02/2016 13:34;69.9;0;79.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;stealthelook.com.br / referral;MobileWeb
145891;16413742;05/02/2016 13:38;164.5;0;179.4;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
145892;16367269;05/02/2016 13:39;254.5;25;229.5;DELIVERED;CREDIT CARD;15.68;Correios PAC;Santo Antônio de Pádua;RJ;email / newsletter;MobileWeb
145893;16367578;05/02/2016 13:45;124.9;0;124.9;DELIVERED;CREDIT CARD;14.36;Correios PAC;Brasília;DF;email / abandoned-cart;iOS
145896;16422197;05/02/2016 13:52;194.8;0;194.8;CANCELLED;BOLETO;14.36;Correios PAC;Brasília;DF;criteo / web;MobileWeb
145897;181011;05/02/2016 13:53;154.7;0;164.6;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
145898;16431564;05/02/2016 13:53;164.6;0;171.61;DELIVERED;CREDIT CARD;7.01;Carriers;Vinhedo;SP; / (not set);MobileWeb
145899;16430785;05/02/2016 13:59;154.6;30;134.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / fbx;MobileWeb
145900;16431355;05/02/2016 14:00;139.8;0;139.8;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145901;16357068;05/02/2016 14:02;54.9;0;63.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Campinas;SP;email / newsletter;MobileWeb
145902;16431473;05/02/2016 14:04;229.4;0;229.4;DELIVERED;CREDIT CARD;10.05;Correios PAC;Arandu;SP;criteo / fbx;MobileWeb
145903;16360189;05/02/2016 14:10;299.7;25;274.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Montenegro;RS;facebook / cpc;iOS
145904;263993;05/02/2016 14:10;89.8;0;95.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
145905;16371038;05/02/2016 14:20;104.8;0;114.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145907;117508;05/02/2016 14:22;59.9;0;69.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
145908;16365979;05/02/2016 14:22;194.7;0;194.7;DELIVERED;CREDIT CARD;10.8;Correios eSedex;Barueri;SP;email / newsletter;iOS
145909;257495;05/02/2016 14:25;374.3;50;324.3;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;email / newsletter;MobileWeb
145910;70823;05/02/2016 14:33;224.8;0;224.8;DELIVERED;BOLETO;16.51;Correios eSedex;Salvador;BA;email / newsletter;MobileWeb
145911;16373450;05/02/2016 14:43;524.2;75;449.2;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / (not set);MobileWeb
145912;16422418;05/02/2016 14:48;1303.8;75;1228.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145913;16430048;05/02/2016 14:51;49.9;0;49.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145914;86292;05/02/2016 14:56;259.8;25;234.8;DELIVERED;CREDIT CARD;15.39;Correios PAC;Vitória;ES;email / abandoned-cart;MobileWeb
145915;16430482;05/02/2016 14:59;179.6;0;179.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145916;16381186;05/02/2016 15:02;89.6;0;98.72;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;iloveecommerce / cpc;MobileWeb
145917;16359327;05/02/2016 15:03;109.9;0;116.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;facebook / cpc;MobileWeb
145918;16354783;05/02/2016 15:07;104.9;0;118.22;DELIVERED;CREDIT CARD;13.32;Correios PAC;Canoinhas;SC;modait / cpc;MobileWeb
145919;16431568;05/02/2016 15:10;109.9;0;117.38;DELIVERED;BOLETO;7.48;Correios eSedex;Mauá;SP;ask / organic;MobileWeb
145920;16418069;05/02/2016 15:14;369.3;50;319.3;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145921;12561428;05/02/2016 15:15;449.6;50;399.6;DELIVERED;CREDIT CARD;23.93;Correios PAC;Vitória de Santo Antão;PE;email / newsletter;MobileWeb
145922;16378516;05/02/2016 15:16;379.4;50;329.4;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145924;159488;05/02/2016 15:20;29.9;0;39.02;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;criteo / fbx;MobileWeb
145925;16352206;05/02/2016 15:20;549.4;75;474.4;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145926;16431536;05/02/2016 15:26;159.8;0;169.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
145927;47154;05/02/2016 15:26;449.7;50;399.7;CANCELLED;BOLETO;18.5;Correios PAC;Viamão;RS;email / abandoned-cart;MobileWeb
145928;293649;05/02/2016 15:30;119.9;0;129.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;criteo / web;MobileWeb
145929;16431576;05/02/2016 15:34;169.9;0;186.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Palmas;TO;google / organic;MobileWeb
145930;204333;05/02/2016 15:35;479.6;75;404.6;DELIVERED;CREDIT CARD;17.05;Correios PAC;Goiânia;GO;email / abandoned-cart;MobileWeb
145931;16431116;05/02/2016 15:35;134.8;0;143.38;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Santos;SP; / (not set);MobileWeb
145932;16431577;05/02/2016 15:36;144.8;0;144.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145933;16380015;05/02/2016 15:39;339.7;25;314.7;DELIVERED;CREDIT CARD;8.18;Carriers;Santo André;SP;zanox / deeplink;MobileWeb
145934;9474;05/02/2016 15:41;104.8;0;112.28;CANCELLED;BOLETO;7.48;Correios eSedex;São Paulo;SP;modait / cpc;MobileWeb
145935;16431377;05/02/2016 15:41;109.9;0;117.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Caieiras;SP;(direct) / (none);MobileWeb
145936;154263;05/02/2016 15:42;279.8;25;254.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
145937;16370909;05/02/2016 15:44;319.6;25;294.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
145938;124771;05/02/2016 15:45;224.8;0;224.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;iOS
145939;16431358;05/02/2016 15:50;604.4;75;529.4;DELIVERED;CREDIT CARD;18.5;Correios PAC;Campo Grande;MS;(direct) / (none);MobileWeb
145941;16431581;05/02/2016 15:52;659.4;75;584.4;DELIVERED;CREDIT CARD;28.73;Correios PAC;Manaus;AM;google / cpc;MobileWeb
145942;9474;05/02/2016 15:55;129.9;0;137.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;modait / cpc;MobileWeb
145943;16426574;05/02/2016 15:56;99.8;0;99.8;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145945;240719;05/02/2016 16:06;289.8;25;264.8;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;criteo / (not set);MobileWeb
145946;16413583;05/02/2016 16:07;454.4;75;379.4;DELIVERED;CREDIT CARD;15.23;Correios PAC;Contagem;MG;google / cpc;MobileWeb
145947;172720;05/02/2016 16:07;74.9;50;41.21;DELIVERED;CREDIT CARD;16.31;Correios PAC;Wanderlândia;TO;zanox / deeplink;MobileWeb
145948;16385143;05/02/2016 16:07;104.9;0;104.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
145951;230700;05/02/2016 16:10;574.6;75;499.6;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;google / organic;MobileWeb
145952;16431585;05/02/2016 16:11;139.9;0;146.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
145954;225584;05/02/2016 16:14;719.6;75;644.6;CANCELLED;BOLETO;11.77;Correios eSedex;São Paulo;SP;criteo / web;MobileWeb
145955;16387983;05/02/2016 16:19;619.6;75;544.6;CANCELLED;BOLETO;15.68;Correios PAC;Ituporanga;SC;criteo / fbx;MobileWeb
145956;16431377;05/02/2016 16:20;79.9;0;87.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Caieiras;SP;(direct) / (none);MobileWeb
145957;75995;05/02/2016 16:21;99.9;0;109.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;20510 / mobile;iOS
145960;16431589;05/02/2016 16:28;199.9;0;199.9;DELIVERED;CREDIT CARD;17.05;Correios PAC;Goiânia;GO;google / cpc;MobileWeb
145961;16429272;05/02/2016 16:29;209.8;0;209.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);android
145962;21447;05/02/2016 16:30;179.6;0;179.6;CANCELLED;BOLETO;10.05;Correios PAC;Adamantina;SP;criteo / (not set);MobileWeb
145966;16428999;05/02/2016 16:42;324.5;25;299.5;DELIVERED;CREDIT CARD;7.32;Carriers;São Bernardo do Campo;SP;google / organic;MobileWeb
145967;16431593;05/02/2016 16:43;139.9;0;149.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
145968;16015355;05/02/2016 16:44;69.9;0;76.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
145969;16431515;05/02/2016 16:49;74.9;0;84.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Florianópolis;SC;email / welcome;MobileWeb
145970;5140;05/02/2016 16:54;469.7;75;394.7;CANCELLED;BOLETO;18.5;Correios PAC;Brasília;DF;20510 / fbx;MobileWeb
145971;147519;05/02/2016 16:54;189.8;0;189.8;DELIVERED;CREDITS;16.95;Correios PAC;Brasília;DF;criteo / fbx;MobileWeb
145972;16431596;05/02/2016 16:55;454.6;75;379.6;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;(direct) / (none);MobileWeb
145973;16381705;05/02/2016 16:56;49.9;0;59.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;instagram / organic;android
145974;16431591;05/02/2016 16:56;344.4;25;319.4;DELIVERED;CREDIT CARD;24.41;Correios PAC;Ouro Preto do Oeste;RO;google / cpc;MobileWeb
145975;20776;05/02/2016 17:00;219.8;30;189.8;CANCELLED;BOLETO;7.48;Correios eSedex;Mauá;SP;zanox / deeplink;android
